transaction_id,date,product_id,product_name,category,brand,store_id,region,city,units_sold,revenue,promotion_flag,stock_level,stockout_flag
T01346,2025-01-31,P106,Biscuits,Bakery,BakeWell,S003,North,Delhi,76,1900,False,246,False
T01347,2025-03-03,P102,Orange Soda,Beverage,FizzCo,S003,North,Delhi,86,3010,False,255,False
T01348,2025-01-31,P106,Biscuits,Bakery,BakeWell,S001,South,Hyderabad,85,2125,False,309,False
T01349,2025-05-05,P104,Salted Nuts,Snacks,Crunchy,S005,East,Kolkata,90,5400,False,81,False
T01350,2025-02-12,P104,Salted Nuts,Snacks,Crunchy,S003,North,Delhi,202,12120,True,290,False
T01351,2025-01-12,P102,Orange Soda,Beverage,FizzCo,S005,East,Kolkata,70,2450,False,196,False
T01352,2025-04-19,P106,Biscuits,Bakery,BakeWell,S003,North,Delhi,57,1425,False,335,False
T01353,2025-04-07,P106,Biscuits,Bakery,BakeWell,S003,North,Delhi,82,2050,False,130,False
T01354,2025-04-21,P105,Energy Drink,Beverage,PowerUp,S003,North,Delhi,130,11700,False,236,False
T01355,2025-04-04,P101,Cola 500ml,Beverage,FizzCo,S001,South,Hyderabad,36,1440,False,27,False
T01356,2025-01-09,P105,Energy Drink,Beverage,PowerUp,S003,North,Delhi,43,3870,False,79,False
T01357,2025-03-08,P106,Biscuits,Bakery,BakeWell,S004,West,Mumbai,39,975,False,380,False
T01358,2025-05-19,P101,Cola 500ml,Beverage,FizzCo,S002,South,Bengaluru,100,4000,True,126,False
T01359,2025-03-18,P102,Orange Soda,Beverage,FizzCo,S001,South,Hyderabad,154,5390,False,323,False
T01360,2025-05-31,P106,Biscuits,Bakery,BakeWell,S001,South,Hyderabad,100,2500,False,90,False
T01361,2025-06-11,P103,Potato Chips,Snacks,Crunchy,S003,North,Delhi,160,3200,True,219,False
T01362,2025-02-19,P101,Cola 500ml,Beverage,FizzCo,S003,North,Delhi,117,4680,False,241,False
T01363,2025-04-02,P101,Cola 500ml,Beverage,FizzCo,S003,North,Delhi,73,2920,True,173,False
T01364,2025-01-27,P102,Orange Soda,Beverage,FizzCo,S005,East,Kolkata,118,4130,False,249,False
T01365,2025-01-08,P103,Potato Chips,Snacks,Crunchy,S002,South,Bengaluru,47,940,False,150,False
T01366,2025-02-23,P103,Potato Chips,Snacks,Crunchy,S002,South,Bengaluru,114,2280,False,202,False
T01367,2025-04-19,P106,Biscuits,Bakery,BakeWell,S004,West,Mumbai,42,1050,False,189,False
T01368,2025-01-28,P101,Cola 500ml,Beverage,FizzCo,S002,South,Bengaluru,135,5400,False,69,False
T01369,2025-03-16,P104,Salted Nuts,Snacks,Crunchy,S003,North,Delhi,134,8040,True,32,False
T01370,2025-03-16,P104,Salted Nuts,Snacks,Crunchy,S004,West,Mumbai,94,5640,False,374,False
T01371,2025-05-31,P102,Orange Soda,Beverage,FizzCo,S005,East,Kolkata,85,2975,False,334,False
T01372,2025-03-04,P103,Potato Chips,Snacks,Crunchy,S002,South,Bengaluru,22,440,False,222,False
T01373,2025-01-03,P105,Energy Drink,Beverage,PowerUp,S005,East,Kolkata,84,7560,False,389,False
T01374,2025-06-05,P102,Orange Soda,Beverage,FizzCo,S003,North,Delhi,121,4235,False,9,True
T01375,2025-06-08,P104,Salted Nuts,Snacks,Crunchy,S004,West,Mumbai,102,6120,False,343,False
T01376,2025-01-30,P105,Energy Drink,Beverage,PowerUp,S002,South,Bengaluru,114,10260,False,334,False
T01377,2025-03-05,P102,Orange Soda,Beverage,FizzCo,S003,North,Delhi,81,2835,False,135,False
T01378,2025-06-19,P101,Cola 500ml,Beverage,FizzCo,S001,South,Hyderabad,69,2760,False,240,False
T01379,2025-05-28,P105,Energy Drink,Beverage,PowerUp,S005,East,Kolkata,35,3150,False,278,False
T01380,2025-04-23,P104,Salted Nuts,Snacks,Crunchy,S002,South,Bengaluru,45,2700,False,221,False
T01381,2025-05-25,P104,Salted Nuts,Snacks,Crunchy,S003,North,Delhi,30,1800,False,49,False
T01382,2025-02-08,P105,Energy Drink,Beverage,PowerUp,S005,East,Kolkata,38,3420,False,119,False
T01383,2025-06-18,P102,Orange Soda,Beverage,FizzCo,S004,West,Mumbai,57,1995,False,143,False
T01384,2025-06-08,P106,Biscuits,Bakery,BakeWell,S003,North,Delhi,60,1500,True,15,True
T01385,2025-03-03,P106,Biscuits,Bakery,BakeWell,S004,West,Mumbai,82,2050,False,224,False
T01386,2025-02-27,P105,Energy Drink,Beverage,PowerUp,S005,East,Kolkata,52,4680,False,333,False
T01387,2025-01-15,P106,Biscuits,Bakery,BakeWell,S004,West,Mumbai,68,1700,False,307,False
T01388,2025-02-20,P101,Cola 500ml,Beverage,FizzCo,S004,West,Mumbai,166,6640,True,189,False
T01389,2025-01-19,P101,Cola 500ml,Beverage,FizzCo,S002,South,Bengaluru,26,1040,False,210,False
T01390,2025-04-17,P102,Orange Soda,Beverage,FizzCo,S003,North,Delhi,163,5705,False,396,False
T01391,2025-03-29,P106,Biscuits,Bakery,BakeWell,S003,North,Delhi,32,800,False,244,False
T01392,2025-04-28,P102,Orange Soda,Beverage,FizzCo,S004,West,Mumbai,68,2380,False,298,False
T01393,2025-02-15,P101,Cola 500ml,Beverage,FizzCo,S005,East,Kolkata,53,2120,False,335,False
T01394,2025-04-24,P105,Energy Drink,Beverage,PowerUp,S005,East,Kolkata,174,15660,True,69,False
T01395,2025-02-14,P102,Orange Soda,Beverage,FizzCo,S004,West,Mumbai,20,700,False,388,False
T01396,2025-04-06,P103,Potato Chips,Snacks,Crunchy,S004,West,Mumbai,78,1560,False,1,True
T01397,2025-02-14,P105,Energy Drink,Beverage,PowerUp,S002,South,Bengaluru,32,2880,False,131,False
T01398,2025-01-05,P105,Energy Drink,Beverage,PowerUp,S003,North,Delhi,51,4590,False,228,False
T01399,2025-05-15,P104,Salted Nuts,Snacks,Crunchy,S002,South,Bengaluru,144,8640,True,47,False
T01400,2025-06-09,P101,Cola 500ml,Beverage,FizzCo,S005,East,Kolkata,64,2560,False,137,False
T01401,2025-05-16,P105,Energy Drink,Beverage,PowerUp,S002,South,Bengaluru,134,12060,False,277,False
T01402,2025-02-01,P106,Biscuits,Bakery,BakeWell,S001,South,Hyderabad,57,1425,False,68,False
T01403,2025-04-27,P101,Cola 500ml,Beverage,FizzCo,S005,East,Kolkata,35,1400,False,62,False
T01404,2025-01-14,P105,Energy Drink,Beverage,PowerUp,S001,South,Hyderabad,137,12330,False,98,False
T01405,2025-01-26,P106,Biscuits,Bakery,BakeWell,S004,West,Mumbai,111,2775,False,230,False
T01406,2025-03-23,P102,Orange Soda,Beverage,FizzCo,S002,South,Bengaluru,93,3255,True,117,False
T01407,2025-03-31,P101,Cola 500ml,Beverage,FizzCo,S002,South,Bengaluru,133,5320,True,171,False
T01408,2025-03-28,P105,Energy Drink,Beverage,PowerUp,S003,North,Delhi,34,3060,True,1,True
T01409,2025-01-17,P102,Orange Soda,Beverage,FizzCo,S005,East,Kolkata,100,3500,False,82,False
T01410,2025-03-15,P102,Orange Soda,Beverage,FizzCo,S003,North,Delhi,79,2765,False,250,False
T01411,2025-05-12,P102,Orange Soda,Beverage,FizzCo,S002,South,Bengaluru,54,1890,False,254,False
T01412,2025-04-13,P102,Orange Soda,Beverage,FizzCo,S001,South,Hyderabad,54,1890,False,122,False
T01413,2025-06-13,P102,Orange Soda,Beverage,FizzCo,S005,East,Kolkata,92,3220,False,17,True
T01414,2025-04-03,P103,Potato Chips,Snacks,Crunchy,S002,South,Bengaluru,137,2740,True,328,False
T01415,2025-04-29,P101,Cola 500ml,Beverage,FizzCo,S002,South,Bengaluru,81,3240,False,177,False
T01416,2025-05-17,P104,Salted Nuts,Snacks,Crunchy,S005,East,Kolkata,55,3300,False,169,False
T01417,2025-05-30,P103,Potato Chips,Snacks,Crunchy,S003,North,Delhi,48,960,False,132,False
T01418,2025-04-16,P103,Potato Chips,Snacks,Crunchy,S001,South,Hyderabad,103,2060,False,147,False
T01419,2025-02-16,P101,Cola 500ml,Beverage,FizzCo,S004,West,Mumbai,52,2080,False,51,False
T01420,2025-06-15,P101,Cola 500ml,Beverage,FizzCo,S003,North,Delhi,118,4720,False,350,False
T01421,2025-04-18,P105,Energy Drink,Beverage,PowerUp,S005,East,Kolkata,147,13230,False,393,False
T01422,2025-05-17,P106,Biscuits,Bakery,BakeWell,S003,North,Delhi,94,2350,False,71,False
T01423,2025-04-13,P105,Energy Drink,Beverage,PowerUp,S004,West,Mumbai,161,14490,False,387,False
T01424,2025-06-28,P102,Orange Soda,Beverage,FizzCo,S002,South,Bengaluru,301,10535,True,44,False
T01425,2025-04-20,P104,Salted Nuts,Snacks,Crunchy,S005,East,Kolkata,50,3000,False,295,False
T01426,2025-03-02,P104,Salted Nuts,Snacks,Crunchy,S003,North,Delhi,73,4380,False,267,False
T01427,2025-06-20,P105,Energy Drink,Beverage,PowerUp,S005,East,Kolkata,109,9810,False,257,False
T01428,2025-02-13,P102,Orange Soda,Beverage,FizzCo,S002,South,Bengaluru,194,6790,True,221,False
T01429,2025-05-17,P105,Energy Drink,Beverage,PowerUp,S003,North,Delhi,119,10710,True,15,True
T01430,2025-06-30,P104,Salted Nuts,Snacks,Crunchy,S002,South,Bengaluru,173,10380,True,112,False
T01431,2025-06-30,P102,Orange Soda,Beverage,FizzCo,S005,East,Kolkata,75,2625,False,277,False
T01432,2025-03-04,P101,Cola 500ml,Beverage,FizzCo,S002,South,Bengaluru,52,2080,True,367,False
T01433,2025-05-19,P102,Orange Soda,Beverage,FizzCo,S003,North,Delhi,39,1365,False,340,False
T01434,2025-06-06,P103,Potato Chips,Snacks,Crunchy,S001,South,Hyderabad,116,2320,True,58,False
T01435,2025-02-15,P106,Biscuits,Bakery,BakeWell,S004,West,Mumbai,63,1575,False,233,False
T01436,2025-05-19,P102,Orange Soda,Beverage,FizzCo,S004,West,Mumbai,89,3115,False,64,False
T01437,2025-03-15,P103,Potato Chips,Snacks,Crunchy,S002,South,Bengaluru,97,1940,False,288,False
T01438,2025-05-01,P102,Orange Soda,Beverage,FizzCo,S005,East,Kolkata,149,5215,False,135,False
T01439,2025-05-07,P101,Cola 500ml,Beverage,FizzCo,S004,West,Mumbai,148,5920,False,339,False
T01440,2025-02-23,P103,Potato Chips,Snacks,Crunchy,S001,South,Hyderabad,95,1900,False,299,False
T01441,2025-01-24,P104,Salted Nuts,Snacks,Crunchy,S004,West,Mumbai,40,2400,False,165,False
T01442,2025-05-17,P104,Salted Nuts,Snacks,Crunchy,S004,West,Mumbai,97,5820,False,361,False
T01443,2025-02-23,P106,Biscuits,Bakery,BakeWell,S004,West,Mumbai,79,1975,False,260,False
T01444,2025-03-07,P102,Orange Soda,Beverage,FizzCo,S005,East,Kolkata,23,805,False,30,False
T01445,2025-06-03,P101,Cola 500ml,Beverage,FizzCo,S004,West,Mumbai,154,6160,False,170,False
T01446,2025-06-22,P102,Orange Soda,Beverage,FizzCo,S003,North,Delhi,33,1155,False,331,False
T01447,2025-01-05,P102,Orange Soda,Beverage,FizzCo,S003,North,Delhi,34,1190,False,329,False
T01448,2025-01-06,P104,Salted Nuts,Snacks,Crunchy,S003,North,Delhi,90,5400,False,272,False
T01449,2025-02-23,P102,Orange Soda,Beverage,FizzCo,S004,West,Mumbai,157,5495,True,80,False
T01450,2025-02-09,P105,Energy Drink,Beverage,PowerUp,S004,West,Mumbai,115,10350,False,75,False
T01451,2025-02-19,P102,Orange Soda,Beverage,FizzCo,S001,South,Hyderabad,175,6125,True,161,False
T01452,2025-03-24,P102,Orange Soda,Beverage,FizzCo,S005,East,Kolkata,63,2205,False,155,False
T01453,2025-05-30,P106,Biscuits,Bakery,BakeWell,S001,South,Hyderabad,66,1650,False,246,False
T01454,2025-03-16,P102,Orange Soda,Beverage,FizzCo,S002,South,Bengaluru,74,2590,False,275,False
T01455,2025-01-18,P101,Cola 500ml,Beverage,FizzCo,S003,North,Delhi,131,5240,True,294,False
T01456,2025-01-27,P101,Cola 500ml,Beverage,FizzCo,S003,North,Delhi,70,2800,False,141,False
T01457,2025-01-29,P101,Cola 500ml,Beverage,FizzCo,S004,West,Mumbai,42,1680,False,359,False
T01458,2025-02-18,P101,Cola 500ml,Beverage,FizzCo,S004,West,Mumbai,79,3160,False,75,False
T01459,2025-05-07,P105,Energy Drink,Beverage,PowerUp,S002,South,Bengaluru,213,19170,True,182,False
T01460,2025-01-27,P101,Cola 500ml,Beverage,FizzCo,S002,South,Bengaluru,154,6160,False,195,False
T01461,2025-05-19,P105,Energy Drink,Beverage,PowerUp,S001,South,Hyderabad,36,3240,False,53,False
T01462,2025-04-27,P106,Biscuits,Bakery,BakeWell,S005,East,Kolkata,84,2100,False,371,False
T01463,2025-01-27,P104,Salted Nuts,Snacks,Crunchy,S001,South,Hyderabad,55,3300,False,324,False
T01464,2025-04-30,P102,Orange Soda,Beverage,FizzCo,S003,North,Delhi,64,2240,False,36,False
T01465,2025-04-02,P105,Energy Drink,Beverage,PowerUp,S003,North,Delhi,56,5040,False,304,False
T01466,2025-01-29,P101,Cola 500ml,Beverage,FizzCo,S001,South,Hyderabad,45,1800,False,327,False
T01467,2025-01-01,P105,Energy Drink,Beverage,PowerUp,S002,South,Bengaluru,150,13500,False,97,False
T01468,2025-05-30,P103,Potato Chips,Snacks,Crunchy,S002,South,Bengaluru,86,1720,False,178,False
T01469,2025-01-12,P101,Cola 500ml,Beverage,FizzCo,S001,South,Hyderabad,100,4000,False,357,False
T01470,2025-02-01,P106,Biscuits,Bakery,BakeWell,S005,East,Kolkata,37,925,False,71,False
T01471,2025-01-04,P104,Salted Nuts,Snacks,Crunchy,S003,North,Delhi,80,4800,True,252,False
T01472,2025-01-21,P101,Cola 500ml,Beverage,FizzCo,S001,South,Hyderabad,63,2520,False,22,True
T01473,2025-02-27,P105,Energy Drink,Beverage,PowerUp,S001,South,Hyderabad,200,18000,True,268,False
T01474,2025-01-18,P103,Potato Chips,Snacks,Crunchy,S004,West,Mumbai,112,2240,True,377,False
T01475,2025-06-15,P105,Energy Drink,Beverage,PowerUp,S001,South,Hyderabad,88,7920,True,210,False
T01476,2025-04-14,P104,Salted Nuts,Snacks,Crunchy,S005,East,Kolkata,41,2460,True,0,True
T01477,2025-06-18,P103,Potato Chips,Snacks,Crunchy,S001,South,Hyderabad,108,2160,False,309,False
T01478,2025-06-09,P105,Energy Drink,Beverage,PowerUp,S001,South,Hyderabad,149,13410,False,298,False
T01479,2025-04-01,P102,Orange Soda,Beverage,FizzCo,S005,East,Kolkata,120,4200,False,335,False
T01480,2025-02-28,P103,Potato Chips,Snacks,Crunchy,S005,East,Kolkata,111,2220,False,385,False
T01481,2025-02-26,P102,Orange Soda,Beverage,FizzCo,S002,South,Bengaluru,28,980,False,339,False
T01482,2025-01-31,P104,Salted Nuts,Snacks,Crunchy,S003,North,Delhi,143,8580,True,250,False
T01483,2025-04-06,P103,Potato Chips,Snacks,Crunchy,S001,South,Hyderabad,36,720,False,348,False
T01484,2025-05-23,P101,Cola 500ml,Beverage,FizzCo,S003,North,Delhi,184,7360,True,214,False
T01485,2025-05-13,P102,Orange Soda,Beverage,FizzCo,S002,South,Bengaluru,56,1960,False,248,False
T01486,2025-02-01,P103,Potato Chips,Snacks,Crunchy,S001,South,Hyderabad,123,2460,True,228,False
T01487,2025-02-21,P102,Orange Soda,Beverage,FizzCo,S002,South,Bengaluru,80,2800,False,20,True
T01488,2025-02-20,P106,Biscuits,Bakery,BakeWell,S005,East,Kolkata,33,825,False,79,False
T01489,2025-01-24,P106,Biscuits,Bakery,BakeWell,S005,East,Kolkata,101,2525,False,190,False
T01490,2025-06-02,P105,Energy Drink,Beverage,PowerUp,S003,North,Delhi,85,7650,False,335,False
T01491,2025-03-10,P105,Energy Drink,Beverage,PowerUp,S003,North,Delhi,49,4410,False,191,False
T01492,2025-03-08,P105,Energy Drink,Beverage,PowerUp,S001,South,Hyderabad,111,9990,False,219,False
T01493,2025-01-03,P104,Salted Nuts,Snacks,Crunchy,S003,North,Delhi,98,5880,False,231,False
T01494,2025-02-22,P101,Cola 500ml,Beverage,FizzCo,S005,East,Kolkata,96,3840,False,268,False
T01495,2025-01-25,P103,Potato Chips,Snacks,Crunchy,S005,East,Kolkata,70,1400,True,246,False
T01496,2025-02-01,P102,Orange Soda,Beverage,FizzCo,S004,West,Mumbai,107,3745,False,121,False
T01497,2025-04-12,P102,Orange Soda,Beverage,FizzCo,S002,South,Bengaluru,279,9765,True,103,False
T01498,2025-03-07,P104,Salted Nuts,Snacks,Crunchy,S001,South,Hyderabad,159,9540,True,373,False
T01499,2025-04-22,P104,Salted Nuts,Snacks,Crunchy,S005,East,Kolkata,60,3600,True,24,True
T01500,2025-01-27,P105,Energy Drink,Beverage,PowerUp,S001,South,Hyderabad,70,6300,False,345,False
T01501,2025-06-03,P102,Orange Soda,Beverage,FizzCo,S001,South,Hyderabad,58,2030,False,238,False
T01502,2025-05-03,P102,Orange Soda,Beverage,FizzCo,S005,East,Kolkata,92,3220,False,279,False
T01503,2025-04-09,P103,Potato Chips,Snacks,Crunchy,S003,North,Delhi,65,1300,False,295,False
T01504,2025-05-10,P103,Potato Chips,Snacks,Crunchy,S005,East,Kolkata,26,520,False,117,False
T01505,2025-04-14,P103,Potato Chips,Snacks,Crunchy,S005,East,Kolkata,81,1620,False,244,False
T01506,2025-05-24,P102,Orange Soda,Beverage,FizzCo,S003,North,Delhi,251,8785,True,227,False
T01507,2025-05-03,P106,Biscuits,Bakery,BakeWell,S001,South,Hyderabad,61,1525,False,200,False
T01508,2025-03-27,P106,Biscuits,Bakery,BakeWell,S003,North,Delhi,84,2100,True,358,False
T01509,2025-04-07,P104,Salted Nuts,Snacks,Crunchy,S003,North,Delhi,149,8940,True,220,False
T01510,2025-03-19,P102,Orange Soda,Beverage,FizzCo,S004,West,Mumbai,93,3255,True,284,False
T01511,2025-06-17,P104,Salted Nuts,Snacks,Crunchy,S003,North,Delhi,102,6120,False,60,False
T01512,2025-03-21,P101,Cola 500ml,Beverage,FizzCo,S005,East,Kolkata,117,4680,False,27,False
T01513,2025-04-25,P103,Potato Chips,Snacks,Crunchy,S002,South,Bengaluru,51,1020,False,65,False
T01514,2025-04-22,P106,Biscuits,Bakery,BakeWell,S001,South,Hyderabad,54,1350,False,293,False
T01515,2025-04-22,P105,Energy Drink,Beverage,PowerUp,S001,South,Hyderabad,45,4050,False,95,False
T01516,2025-03-18,P105,Energy Drink,Beverage,PowerUp,S001,South,Hyderabad,45,4050,False,28,False
T01517,2025-06-05,P101,Cola 500ml,Beverage,FizzCo,S003,North,Delhi,120,4800,False,43,False
T01518,2025-05-09,P103,Potato Chips,Snacks,Crunchy,S001,South,Hyderabad,36,720,False,156,False
T01519,2025-01-23,P105,Energy Drink,Beverage,PowerUp,S004,West,Mumbai,98,8820,False,107,False
T01520,2025-04-23,P105,Energy Drink,Beverage,PowerUp,S002,South,Bengaluru,185,16650,False,32,False
T01521,2025-06-29,P103,Potato Chips,Snacks,Crunchy,S002,South,Bengaluru,38,760,False,52,False
T01522,2025-03-22,P105,Energy Drink,Beverage,PowerUp,S003,North,Delhi,56,5040,False,115,False
T01523,2025-06-23,P102,Orange Soda,Beverage,FizzCo,S004,West,Mumbai,155,5425,False,63,False
T01524,2025-01-25,P105,Energy Drink,Beverage,PowerUp,S004,West,Mumbai,72,6480,False,6,True
T01525,2025-02-22,P104,Salted Nuts,Snacks,Crunchy,S001,South,Hyderabad,54,3240,True,379,False
T01526,2025-02-16,P104,Salted Nuts,Snacks,Crunchy,S005,East,Kolkata,89,5340,False,332,False
T01527,2025-06-25,P104,Salted Nuts,Snacks,Crunchy,S003,North,Delhi,132,7920,False,252,False
T01528,2025-04-10,P102,Orange Soda,Beverage,FizzCo,S003,North,Delhi,109,3815,False,65,False
T01529,2025-06-28,P104,Salted Nuts,Snacks,Crunchy,S002,South,Bengaluru,95,5700,False,335,False
T01530,2025-06-07,P104,Salted Nuts,Snacks,Crunchy,S002,South,Bengaluru,141,8460,True,233,False
T01531,2025-05-31,P101,Cola 500ml,Beverage,FizzCo,S004,West,Mumbai,61,2440,True,41,False
T01532,2025-06-11,P102,Orange Soda,Beverage,FizzCo,S003,North,Delhi,106,3710,True,213,False
T01533,2025-01-30,P105,Energy Drink,Beverage,PowerUp,S001,South,Hyderabad,111,9990,True,266,False
T01534,2025-06-04,P104,Salted Nuts,Snacks,Crunchy,S001,South,Hyderabad,24,1440,False,38,False
T01535,2025-05-31,P101,Cola 500ml,Beverage,FizzCo,S005,East,Kolkata,133,5320,False,35,False
T01536,2025-03-17,P105,Energy Drink,Beverage,PowerUp,S005,East,Kolkata,97,8730,False,23,True
T01537,2025-04-23,P104,Salted Nuts,Snacks,Crunchy,S003,North,Delhi,121,7260,False,128,False
T01538,2025-06-27,P106,Biscuits,Bakery,BakeWell,S004,West,Mumbai,102,2550,True,79,False
T01539,2025-02-10,P106,Biscuits,Bakery,BakeWell,S001,South,Hyderabad,48,1200,True,132,False
T01540,2025-01-12,P102,Orange Soda,Beverage,FizzCo,S001,South,Hyderabad,154,5390,False,320,False
T01541,2025-05-21,P106,Biscuits,Bakery,BakeWell,S004,West,Mumbai,85,2125,False,165,False
T01542,2025-06-14,P102,Orange Soda,Beverage,FizzCo,S002,South,Bengaluru,143,5005,False,354,False
T01543,2025-01-25,P105,Energy Drink,Beverage,PowerUp,S004,West,Mumbai,193,17370,True,363,False
T01544,2025-04-21,P106,Biscuits,Bakery,BakeWell,S004,West,Mumbai,36,900,False,152,False
T01545,2025-02-13,P105,Energy Drink,Beverage,PowerUp,S001,South,Hyderabad,109,9810,False,122,False
T01546,2025-06-12,P103,Potato Chips,Snacks,Crunchy,S004,West,Mumbai,35,700,True,73,False
T01547,2025-03-16,P106,Biscuits,Bakery,BakeWell,S001,South,Hyderabad,172,4300,True,116,False
T01548,2025-05-18,P102,Orange Soda,Beverage,FizzCo,S004,West,Mumbai,99,3465,True,243,False
T01549,2025-05-16,P103,Potato Chips,Snacks,Crunchy,S003,North,Delhi,72,1440,True,98,False
T01550,2025-06-14,P103,Potato Chips,Snacks,Crunchy,S004,West,Mumbai,102,2040,False,187,False
T01551,2025-05-04,P103,Potato Chips,Snacks,Crunchy,S005,East,Kolkata,55,1100,False,257,False
T01552,2025-03-05,P105,Energy Drink,Beverage,PowerUp,S004,West,Mumbai,35,3150,False,350,False
T01553,2025-06-02,P102,Orange Soda,Beverage,FizzCo,S005,East,Kolkata,100,3500,False,145,False
T01554,2025-01-07,P105,Energy Drink,Beverage,PowerUp,S004,West,Mumbai,56,5040,False,289,False
T01555,2025-06-07,P101,Cola 500ml,Beverage,FizzCo,S002,South,Bengaluru,216,8640,False,73,False
T01556,2025-03-26,P101,Cola 500ml,Beverage,FizzCo,S005,East,Kolkata,29,1160,False,295,False
T01557,2025-05-27,P106,Biscuits,Bakery,BakeWell,S005,East,Kolkata,101,2525,False,399,False
T01558,2025-03-25,P105,Energy Drink,Beverage,PowerUp,S005,East,Kolkata,53,4770,False,52,False
T01559,2025-01-31,P101,Cola 500ml,Beverage,FizzCo,S005,East,Kolkata,97,3880,False,264,False
T01560,2025-04-05,P104,Salted Nuts,Snacks,Crunchy,S005,East,Kolkata,77,4620,False,158,False
T01561,2025-06-11,P103,Potato Chips,Snacks,Crunchy,S004,West,Mumbai,80,1600,False,294,False
T01562,2025-04-13,P104,Salted Nuts,Snacks,Crunchy,S003,North,Delhi,133,7980,False,282,False
T01563,2025-05-20,P105,Energy Drink,Beverage,PowerUp,S002,South,Bengaluru,47,4230,False,326,False
T01564,2025-04-03,P105,Energy Drink,Beverage,PowerUp,S001,South,Hyderabad,127,11430,False,286,False
T01565,2025-03-30,P104,Salted Nuts,Snacks,Crunchy,S004,West,Mumbai,99,5940,False,167,False
T01566,2025-02-06,P103,Potato Chips,Snacks,Crunchy,S002,South,Bengaluru,70,1400,False,278,False
T01567,2025-02-24,P106,Biscuits,Bakery,BakeWell,S003,North,Delhi,136,3400,True,198,False
T01568,2025-01-29,P103,Potato Chips,Snacks,Crunchy,S004,West,Mumbai,54,1080,False,210,False
T01569,2025-04-04,P105,Energy Drink,Beverage,PowerUp,S002,South,Bengaluru,158,14220,False,329,False
T01570,2025-03-02,P103,Potato Chips,Snacks,Crunchy,S004,West,Mumbai,43,860,False,38,False
T01571,2025-06-14,P106,Biscuits,Bakery,BakeWell,S005,East,Kolkata,71,1775,False,30,False
T01572,2025-02-05,P102,Orange Soda,Beverage,FizzCo,S002,South,Bengaluru,105,3675,False,108,False
